タイムスタンプ,02　新規登録ですか、修正依頼ですか,03　店舗名（正式名称）＜公開＞,04-1　店舗住所・区名＜公開＞,04-2　店舗住所・区以降＜公開＞,04-3　店舗住所・建物名称など＜公開＞,04-4　【任意】店舗の正確な位置（緯度・経度）が分かる方は入力をお願いします＜公開＞,05　店舗の電話番号（ハイフンなし）＜公開＞,06　最寄り駅＜公開＞,07　提供の条件（提供時間・曜日）＜公開＞,08　定休日＜公開＞,09　店舗　ウェブサイトURL＜公開＞,10　店舗　SNS＜公開＞,11　料理のジャンル＜公開＞,12　テイクアウト（持ち帰り）はできますか＜公開＞,13-1　デリバリー（宅配・出前）はできますか＜公開＞,13-2　デリバリー（宅配・出前）の配達・配送料＜公開＞,14　店舗からのメッセージ＜公開＞,15-1a　【メニュー１】メニュー名＜公開＞,15-1b　【メニュー１】税込価格＜公開＞,15-2a　【メニュー２】メニュー名＜公開＞,15-2b　【メニュー２】税込価格＜公開＞,15-3a　【メニュー３】メニュー名＜公開＞,15-3b　【メニュー３】税込価格＜公開＞,15-4　【メニュー4以降】メニュー名、税込価格＜公開＞,店舗ID,,,,,
6/1/2020 16:35:35,新規登録,侘助,栄区,田谷町1396,,,0458523050,大船,11:00から20:00まで(水木金は14:30～17:00を除く)テイクアウトを承ります。天丼、親子丼とそば折は随時、会席弁当は前日の18時までのご予約にて承ります。,火曜日,http://soba-wabisuke.jp,,そば 和食,はい,いいえ,,築200年の古民家を移築し、手打ちそばの店として1977年創業。現在は一品料理、丼物膳物の他「そば会席」（税込3960円)会など会席料理もご好評いただいています。,天丼,980,地鶏親子丼,980,会席弁当(前日18時までのご予約。2人前より),2480,そば折(2人前つゆ付き)  1500円,940
6/1/2020 19:04:29,新規登録,宮ノ前テラス,泉区,中田東4-59-41,宮ノ前テラス,,0458840246,中田,ランチテイクアウト（原則公式LINEでの予約　前日にメニュー発信）,"金曜日, 土曜日",https://miyanomaesutoro.amebaownd.com/,https://www.instagram.com/miyanomaesutoro2018/,お弁当,はい,いいえ,,"地域のボランティアが地域の食材を使って野菜たっぷりのランチをお作りします。
",日替わりでランチボックス作っています。,500,,,,,,941
6/1/2020 19:51:53,新規登録,横濱一品香　相鉄ジョイナス店,西区,南幸1-5,相鉄ジョイナス　Ｂ2,,0453110608,横浜駅,"現在、テイクアウトは11：00～20：00まで承っております。土日祝も販売しております。
通常、11：00～23：00（ＬＯ21：50）",定休日なし,https://www.ippinko.jp,https://www.instagram.com/yokohama_ippinko_official/,中華,はい,いいえ,,人気の焼き餃子、にらレバー炒め、上海やきそばの他、春巻やしゅうまい、酢豚、回鍋肉、ちゃーはん、五目あんかけやきそばなど多数ございます。,焼き餃子（８個入）,380,上海やきそば,820,五目やきそば,910,その他点心、一品料理、炒麺、飯類など多数ございます。　　　　,942
6/1/2020 19:58:38,新規登録,横濱一品香　ららぽーと横浜店,都筑区,池辺町4035-1,ららぽーと横浜　3Ｆ,,0459338611,ＪＲ鴨居駅,"現在、テイクアウトは11：00～19：00まで承っております。
通常、11：00～23：00（ＬＯ22：00）",定休日なし,https://www.ippinko.jp,https://www.instagram.com/yokohama_ippinko_official/,中華,はい,いいえ,,"
人気の焼き餃子、にらレバー炒め、上海やきそばの他、春巻やしゅうまい、酢豚、回鍋肉、ちゃーはん、五目あんかけやきそばなど多数ございます。",焼き餃子（8個入）,380,にらレバー炒め,700,上海やきそば,820,その他点心、一品料理、炒麺、飯類など多数ございます。,943
6/1/2020 21:45:57,修正依頼,すし処 纏 （まとい）,中区,野毛町2丁目90番地,桜木町スカイハイツ 1階,"35.448631,139.629608",0452439601,JR・桜木町駅、京急・日ノ出町駅,"デリバリー、テイクアウト共に
平日16時～26時
日曜・祝祭日16時～23時30分",定休日なし,http://www.matoi1.jp/,https://www.instagram.com/sushidokoro_matoi/,寿司,はい,はい,,創業31年野毛の名店すし処まといがお届けする新鮮なお鮨･魚介類･一品料理の数々を御家庭で堪能出来ます様にデリバリー･テイクアウトサービスを始めました｡
是非この機会に御客様のご利用をお待ちして居ります(デリバリー範囲は電話でお尋ね下さい),【鮨】極,3000,【鮨】松,2500,【鮨】竹,2200,"【鮨】梅 1700円 【ちらし】極 3200円 松2600円 竹 2300円 梅 1800円 ばらちらし 2200円 赤身丼 2400円 中とろ丼 4000円 中とろ赤身丼 3200円 【巻物】(各1本)干ぴょう 250円 かっぱ 250円 お新香 250円 梅しそ 250円 赤身 400円 とろ(すきみ)500円 大とろ 1000円 中とろ 1000円 
ねぎとろ(すきみ) 500円 とろたく(すきみ) 500円 (細巻は一人前三本) 太巻1500円 特選太巻 3000円【逸品料理】自家製玉子焼 1000円    お刺身盛合せ、オードブル他",932,変更
6/1/2020 23:26:15,新規登録,時遊陣,中区,元町3-141,,,0456412224,元町中華街,テイクアウト12時～15時  17時30分～21時,月曜日,http://www.m-jiyujin.com,,和食,はい,いいえ,,"開店以来初のテイクアウトメニューです。
この機会に是非，当店の味をご賞味いただければと思います。",ブリ照焼き弁当,940,手作りシュウマイ(冷凍),840,,,,945
6/2/2020 0:14:35,新規登録,Khazanaみなとみらい店,西区,みなとみらい2-3-4,みなとみらい東急スクエア　ステーションコアB1 ,,0456822873,みなとみらい駅,"ランチお弁当11:00～15:00
ディナーテイクアウト16:00～20:00(アラカルトのみ)",定休日なし,https://www.maharaja-group.com,https://www.facebook.com/kimio.qogoshi.3,カレー,はい,いいえ,,本場インド人シェフが数十種のスパイスを駆使して作る本格的インド料理、五感を刺激するインドカレーやタンドール釜を使った焼き物の数々、魅惑の料理に満足します。,カレー&ライス　ランチお弁当,530,カレー&ナン　ランチお弁当,650,カレー&ナン&ライス　ランチお弁当,730,カレー&ライス&ナン&タンドリーチキン　ランチお弁当　830,946
6/2/2020 9:00:00,新規登録,中華屋台料理　大龍,西区,南幸1-5,相鉄ジョイナス B2F,,0453112714,横浜駅,11:00～19:30,定休日なし,,,中華,はい,いいえ,,6/1～　テイクアウト始めました,丼物,550～,ギョーザ、はるね、はるも、はるきゃべ,470,シューマイ,570,,947
6/2/2020 12:10:15,新規登録,エタージュ　横浜マンダリンホテル,中区,野毛4-170,横浜マンダリンホテル,,0453258788,日ノ出町,テイクアウトはランチ11:30、ディナーは18:00受け取り　定休日の水木と土日祝日を除く　前日の18:00までの予約制　,"水曜日, 木曜日",https://www.yokohamamandarin.com/restaurant/,https://www.facebook.com/%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-%E3%82%A8%E3%82%BF%E3%83%BC%E3%82%B8%E3%83%A5-730578303685587/,洋食,はい,いいえ,,"テイクアウト始めました！三ツ星レストランで経験を積んだシェフが織り成す、魅惑のフランス料理をご自宅でご堪能いただけます。この機会に是非ご利用ください。

またボトルワインのお持ち帰りもできますので
ご興味のある方はぜひスタッフまでお声がけ下さいませ。",■おうちフレンチメニュー ・主菜　 　(例：仏産仔牛のブランケットと小エビのソテー、バターライスと季節野菜添え) ・サラダセゾン 　(例：フォアグラコンフィとトロピカルフルーツのサラダ) ・スープ 　 (例：ホタルイカのビリビ) ・デザート 　 (例：ベリーと白と黒のショコラのベリーヌ),2800,フォアグラとトリュフのフレンチ式ハンバーガーメニュー　　・フォアグラのポアレと自家製パティとバンズ、ラクレット、 　スモーキーベーコンとマッシュルームのソテ、トリュフソース ・サラダセゾン （高木農園の柑橘とアスパラガスのサラダ、ハモンベジョータ添え） ・スープ （オマールのビスク） ・デザート （ベリーと白と黒のショコラベリーヌ）,3500,,,,948
6/2/2020 13:49:24,新規登録,梅蘭 市場通り本店,中区,山下町133-10,,"35.441952,139.646617",0456516695,石川町駅、元町中華街駅,"平日11:00~15:00(LO14:50)
        17:00~21:30(LO21:30)",水曜日,https://www.google.co.jp/amp/s/s.tabelog.com/kanagawa/A1401/A140105/14000118/top_amp/,,中華,はい,いいえ,,中華街名物、梅蘭焼きそばを専用容器にてテイクアウト出来ますので気軽に御来店をお待ちしております。,梅蘭焼きそば,946,牛肉入り辛口梅蘭焼きそば,1320,海鮮入り梅蘭焼きそば,1760,,949
6/2/2020 19:20:14,新規登録,スープカレーKIFUKU,中区,真砂町2-12,関内駅前第一ビル地下１階,,0456622088,関内,テイクアウトは１１時３０分～２０時,日曜日,http://soupcurry-kifuku.com/,https://www.instagram.com/soup.curry.kifuku/,カレー,はい,いいえ,,テレビ・雑誌等でも多数掲載された本格スープカレーです！！,,,,,,,,950
6/2/2020 21:37:08,新規登録,サムンドラ,磯子区,洋光台３-1-1 ,ショップ27 206 ,,0458322630,JR洋光台駅,デリバリーは10時～22時（年中無休、年末年始は除く）,定休日なし,,,カレー,はい,はい,"配達料は無料です。（ただし、2,000円以上のご注文に限らせていただきます）",ネパール料理やエスニック料理を本場の店主が作ります。配達は洋光台駅から2キロまで可能です。メニューにはセット料理のみですが、単品の組み合わせも可能です。ご相談ください。,Aセット（カレー1品※、ナンまたはライス）※カレーは4種類からお選びいただけます。,1000,Bセット（カレー1品※、チーズナンまたはライス）※カレーは10種類からお選びいただけます。,1200,ｃセット（カレー1品※、ナン、ライス、サラダ、チキンティッカ、アチャール）※カレーは12種類からお選びいただけます。,1400,,951
6/3/2020 2:10:28,新規登録,焼肉家族だるま小僧,緑区,十日市場町814-10,豊栄ビル1階,,0459812915,十日市場駅,デリバリー、テイクアウト11:30～23:00（LO22:30）,水曜日,https://darumakozo.com,,お弁当,はい,はい,"税込6000円以上で配達料無料
配達料800円","ご注文を承ってから七輪で焼きますので、事前にご予約下さい!
デリバリーの範囲などはお気軽にご相談ください。
",カルビ弁当、ハラミ弁当、ロース弁当,1296,ステーキ弁当,1620,カレー弁当,669,,952
6/3/2020 9:00:00,新規登録,有限会社　重寿司,鶴見区,駒岡4-20-24,秋山エンタービル内,,0455733605,鶴見駅、綱島駅、川崎駅,11:30～20:00,水曜日,http://shigesushi.hama1.jp/,,和食,はい,はい,"配達料はかかりませんが、範囲制限あり。また3,000円以上ご注文の場合に限らせていただきます",横浜No.1丼を決める「ガチ丼！」で金賞を頂いた、創業昭和48年の老舗寿司店。寿司、つまみなど、豊富なメニューとアットホームなお店です。,天然本マグロの合わせ丼スペシャル,2160,特上ずし（1人前）,2484,貝の握り（7種）,2268,④.おすすめにぎり盛り合わせ 4人前 10000円　⑤サーモンといくらの親子丼 1726円　⑥お刺身盛り合わせ一皿 2160円（1人前）,953
6/3/2020 10:43:13,新規登録,横浜星のなる木,西区,高島2-19-12,スカイビル28階,,0454401313,横浜駅,"平日は11:00～16:00までの受付
土日祝は2日前の16:00までの受付とさせていただきます(当日予約不可)",定休日なし,http://www.ginza-cruise.co.jp/,https://www.instagram.com/yokohama_hoshinonaruki,和食,はい,いいえ,, 6/1よりテイクアウト販売開始しました。全国から取り寄せる四季折々の旬食材を一皿に昇華した日本料理に舌鼓！！季節の懐石弁当、謹製二段重など料理長加藤絶品のお料理をお楽しみください♪,季節の懐石弁当,2700,謹製二段重,5400,謹製”上”二段重,8640,,
6/3/2020 12:56:36,新規登録,さかなや吉,港北区,"新羽町1678-12
",ＮＫビル１Ｆ,,09088566416,新羽駅,ﾃｲｸｱｳﾄ11:00～22:00 年中無休,定休日なし,,,和食,はい,いいえ,,三崎漁港直送お刺身最高です。,刺身盛合せ,1000,鰺フライ弁当,1000,SPF林ヒレかつ弁当,1200,SPF林ロースかつ弁当　1000円,
6/3/2020 13:23:40,修正依頼,クルーズ・クルーズYOKOHAMA,西区,高島2-19-12,スカイビル27階,,0454502111,横浜駅,平日限定ﾃｲｸｱｳﾄﾗﾝﾁﾀｲﾑのみ(11:00～14:00),定休日なし,http://www.ginza-cruise.co.jp/takeout/img/pdf/yokohama.pdf,https://www.instagram.com/cruisecruise_yokohama,洋食,はい,いいえ,,横浜駅徒歩3分！地上100ｍの絶景空間！「クルーズ・クルーズYOKOHAMA」です。テイクアウトのお弁当販売始めました！6/1より【平日限定】にて、石原シェフ一押しのラインナップで揃えております。大空間を利用してのイートインスペースもご用意♪（無料Wi-Fiあり）この機会に是非ご利用くださいませ！,特製牛タンシチュー弁当,1200,低温熟成やわらかローストビーフ弁当,1300,クルーズ名物！皮パリローストチキン弁当,500,"■クルーズ自慢の濃厚マサラカレー（温玉・サラダ付き）700円（税込）
■野菜とチキンのグリーンカレー（サラダ付き）700円（税込）
■アボカドとスモークサーモン、小海老のカリフォルニア丼600円（税込）
【オプション】ミント香るグリーンサラダ150円（税込）",939
